semana_inicio,semana_fim,terminal,preco
2020-10-12,2020-10-16,Paranagua,1.831272
2020-10-12,2020-10-16,Tramandai,1.829272
2020-10-12,2020-10-16,Guamaré,1.955810
2020-10-12,2020-10-16,Duque de Caxias,2.038242
2020-10-12,2020-10-16,Betim,2.060678
2020-10-12,2020-10-16,Cubatão,1.880570
2020-10-12,2020-10-16,Mauá,1.899330
2020-10-12,2020-10-16,Paulínia,1.945220
2020-10-12,2020-10-16,São José dos Campos,1.930534
2020-10-12,2020-10-16,Araucária,1.895580
2020-10-12,2020-10-16,Canoas,1.893354
2020-10-19,2020-10-23,Manaus,1.774796
2020-10-19,2020-10-23,Itaqui,1.792258
2020-10-19,2020-10-23,Suape,1.768034
2020-10-19,2020-10-23,Aratu,1.781256
2020-10-19,2020-10-23,Santos,1.820558
2020-10-19,2020-10-23,Paranagua,1.808374
2020-10-19,2020-10-23,Tramandai,1.806420
2020-10-19,2020-10-23,Guamaré,1.935102
2020-10-19,2020-10-23,Duque de Caxias,2.015628
2020-10-19,2020-10-23,Betim,2.038088
2020-10-19,2020-10-23,Cubatão,1.857806
2020-10-19,2020-10-23,Mauá,1.876584
2020-10-19,2020-10-23,Paulínia,1.922516
2020-10-19,2020-10-23,São José dos Campos,1.907820
2020-10-19,2020-10-23,Araucária,1.872742
2020-10-19,2020-10-23,Canoas,1.870562
2020-10-26,2020-10-30,Manaus,1.738908
2020-10-26,2020-10-30,Itaqui,1.755340
2020-10-26,2020-10-30,Suape,1.731334
2020-10-26,2020-10-30,Aratu,1.744316
2020-10-26,2020-10-30,Santos,1.783290
2020-10-26,2020-10-30,Paranagua,1.771106
2020-10-26,2020-10-30,Tramandai,1.769094
2020-10-26,2020-10-30,Guamaré,1.901768
2020-10-26,2020-10-30,Duque de Caxias,1.982292
2020-10-26,2020-10-30,Betim,2.005200
2020-10-26,2020-10-30,Cubatão,1.821286
2020-10-26,2020-10-30,Mauá,1.840444
2020-10-26,2020-10-30,Paulínia,1.887304
2020-10-26,2020-10-30,São José dos Campos,1.872308
2020-10-26,2020-10-30,Araucária,1.836772
2020-10-26,2020-10-30,Canoas,1.834532
2020-11-02,2020-11-06,Manaus,1.726386
2020-11-02,2020-11-06,Itaqui,1.742588
2020-11-02,2020-11-06,Suape,1.718806
2020-11-02,2020-11-06,Aratu,1.731536
2020-11-02,2020-11-06,Santos,1.770146
2020-11-02,2020-11-06,Paranagua,1.757982
2020-11-02,2020-11-06,Tramandai,1.755874
2020-11-02,2020-11-06,Guamaré,1.886822
2020-11-02,2020-11-06,Duque de Caxias,1.966322
2020-11-02,2020-11-06,Betim,1.988908
2020-11-02,2020-11-06,Cubatão,1.807608
2020-11-02,2020-11-06,Mauá,1.826490
2020-11-02,2020-11-06,Paulínia,1.872684
2020-11-02,2020-11-06,São José dos Campos,1.857902
2020-11-02,2020-11-06,Araucária,1.822718
2020-11-02,2020-11-06,Canoas,1.820376
2020-11-09,2020-11-13,Manaus,1.777586
2020-11-09,2020-11-13,Itaqui,1.793012
2020-11-09,2020-11-13,Suape,1.769840
2020-11-09,2020-11-13,Aratu,1.781940
2020-11-09,2020-11-13,Santos,1.819712
2020-11-09,2020-11-13,Paranagua,1.807488
2020-11-09,2020-11-13,Tramandai,1.805382
2020-11-09,2020-11-13,Guamaré,1.932114
2020-11-09,2020-11-13,Duque de Caxias,2.009188
2020-11-09,2020-11-13,Betim,2.031000
2020-11-09,2020-11-13,Cubatão,1.855892
2020-11-09,2020-11-13,Mauá,1.874130
2020-11-09,2020-11-13,Paulínia,1.918748
2020-11-09,2020-11-13,São José dos Campos,1.904472
2020-11-09,2020-11-13,Araucária,1.870008
2020-11-09,2020-11-13,Canoas,1.867682
2020-11-16,2020-11-20,Manaus,1.766604
2020-11-16,2020-11-20,Itaqui,1.780966
2020-11-16,2020-11-20,Suape,1.758318
2020-11-16,2020-11-20,Aratu,1.769860
2020-11-16,2020-11-20,Santos,1.806864
2020-11-16,2020-11-20,Paranagua,1.794622
2020-11-16,2020-11-20,Tramandai,1.792436
2020-11-16,2020-11-20,Guamaré,1.918520
2020-11-16,2020-11-20,Duque de Caxias,1.993918
2020-11-16,2020-11-20,Betim,2.015452
2020-11-16,2020-11-20,Cubatão,1.842584
2020-11-16,2020-11-20,Mauá,1.860592
2020-11-16,2020-11-20,Paulínia,1.904634
2020-11-16,2020-11-20,São José dos Campos,1.890540
2020-11-16,2020-11-20,Araucária,1.856344
2020-11-16,2020-11-20,Canoas,1.853942
2020-11-23,2020-11-25,Manaus,1.892057
2020-11-23,2020-11-25,Itaqui,1.906603
2020-11-23,2020-11-25,Suape,1.883843
2020-11-23,2020-11-25,Aratu,1.895530
2020-11-23,2020-11-25,Santos,1.932753
2020-11-23,2020-11-25,Paranagua,1.920463
2020-11-23,2020-11-25,Tramandai,1.918410
2020-11-23,2020-11-25,Guamaré,2.044687
2020-11-23,2020-11-25,Duque de Caxias,2.120557
2020-11-23,2020-11-25,Betim,2.142177
2020-11-23,2020-11-25,Cubatão,1.968617
2020-11-23,2020-11-25,Mauá,1.986693
2020-11-23,2020-11-25,Paulínia,2.030913
2020-11-23,2020-11-25,São José dos Campos,2.016763
2020-11-23,2020-11-25,Araucária,1.982440
2020-11-23,2020-11-25,Canoas,1.980163
2020-11-30,2020-12-04,Manaus,1.904786
2020-11-30,2020-12-04,Itaqui,1.918438
2020-11-30,2020-12-04,Suape,1.896302
2020-11-30,2020-12-04,Aratu,1.907268
2020-11-30,2020-12-04,Santos,1.943464
2020-11-30,2020-12-04,Paranagua,1.931256
2020-11-30,2020-12-04,Tramandai,1.928858
2020-11-30,2020-12-04,Guamaré,2.052294
2020-11-30,2020-12-04,Duque de Caxias,2.125602
2020-11-30,2020-12-04,Betim,2.146574
2020-11-30,2020-12-04,Cubatão,1.978244
2020-11-30,2020-12-04,Mauá,1.995778
2020-11-30,2020-12-04,Paulínia,2.038664
2020-11-30,2020-12-04,São José dos Campos,2.024942
2020-11-30,2020-12-04,Araucária,1.991360
2020-11-30,2020-12-04,Canoas,1.988748
2020-12-07,2020-12-11,Manaus,1.907100
2020-12-07,2020-12-11,Itaqui,1.920726
2020-12-07,2020-12-11,Suape,1.898814
2020-12-07,2020-12-11,Aratu,1.909494
2020-12-07,2020-12-11,Santos,1.945246
2020-12-07,2020-12-11,Paranagua,1.933136
2020-12-07,2020-12-11,Tramandai,1.930450
2020-12-07,2020-12-11,Guamaré,2.051170
2020-12-07,2020-12-11,Duque de Caxias,2.123140
2020-12-07,2020-12-11,Betim,2.143622
2020-12-07,2020-12-11,Cubatão,1.979216
2020-12-07,2020-12-11,Mauá,1.996338
2020-12-07,2020-12-11,Paulínia,2.038228
2020-12-07,2020-12-11,São José dos Campos,2.024826
2020-12-07,2020-12-11,Araucária,1.991836
2020-12-07,2020-12-11,Canoas,1.988944
2020-12-14,2020-12-18,Manaus,1.988296
2020-12-14,2020-12-18,Itaqui,2.005386
2020-12-14,2020-12-18,Suape,1.982132
2020-12-14,2020-12-18,Aratu,1.994248
2020-12-14,2020-12-18,Santos,2.031974
2020-12-14,2020-12-18,Paranagua,2.019898
2020-12-14,2020-12-18,Tramandai,2.017452
2020-12-14,2020-12-18,Guamaré,2.134458
2020-12-14,2020-12-18,Duque de Caxias,2.209832
2020-12-14,2020-12-18,Betim,2.230308
2020-12-14,2020-12-18,Cubatão,2.065938
2020-12-14,2020-12-18,Mauá,2.083058
2020-12-14,2020-12-18,Paulínia,2.124938
2020-12-14,2020-12-18,São José dos Campos,2.111538
2020-12-14,2020-12-18,Araucária,2.078588
2020-12-14,2020-12-18,Canoas,2.075932
2020-12-21,2020-12-24,Manaus,2.050240
2020-12-21,2020-12-24,Itaqui,2.078733
2020-12-21,2020-12-24,Suape,2.050945
2020-12-21,2020-12-24,Aratu,2.067855
2020-12-21,2020-12-24,Santos,2.112088
2020-12-21,2020-12-24,Paranagua,2.100278
2020-12-21,2020-12-24,Tramandai,2.098283
2020-12-21,2020-12-24,Guamaré,2.205660
2020-12-21,2020-12-24,Duque de Caxias,2.292735
2020-12-21,2020-12-24,Betim,2.313533
2020-12-21,2020-12-24,Cubatão,2.146583
2020-12-21,2020-12-24,Mauá,2.163970
2020-12-21,2020-12-24,Paulínia,2.206510
2020-12-21,2020-12-24,São José dos Campos,2.192898
2020-12-21,2020-12-24,Araucária,2.159885
2020-12-21,2020-12-24,Canoas,2.157685
2020-12-28,2020-12-31,Manaus,2.053345
2020-12-28,2020-12-31,Itaqui,2.080403
2020-12-28,2020-12-31,Suape,2.053143
2020-12-28,2020-12-31,Aratu,2.069450
2020-12-28,2020-12-31,Santos,2.112825
2020-12-28,2020-12-31,Paranagua,2.101068
2020-12-28,2020-12-31,Tramandai,2.098810
2020-12-28,2020-12-31,Guamaré,2.208585
2020-12-28,2020-12-31,Duque de Caxias,2.294328
2020-12-28,2020-12-31,Betim,2.315223
2020-12-28,2020-12-31,Cubatão,2.147483
2020-12-28,2020-12-31,Mauá,2.164955
2020-12-28,2020-12-31,Paulínia,2.207693
2020-12-28,2020-12-31,São José dos Campos,2.194015
2020-12-28,2020-12-31,Araucária,2.160963
2020-12-28,2020-12-31,Canoas,2.158493
2021-01-04,2021-01-08,Manaus,2.103796
2021-01-04,2021-01-08,Itaqui,2.127988
2021-01-04,2021-01-08,Suape,2.101642
2021-01-04,2021-01-08,Aratu,2.117024
2021-01-04,2021-01-08,Santos,2.157952
2021-01-04,2021-01-08,Paranagua,2.146656
2021-01-04,2021-01-08,Tramandai,2.141512
2021-01-04,2021-01-08,Guamaré,2.260708
2021-01-04,2021-01-08,Duque de Caxias,2.343680
2021-01-04,2021-01-08,Betim,2.365064
2021-01-04,2021-01-08,Cubatão,2.193418
2021-01-04,2021-01-08,Mauá,2.211298
2021-01-04,2021-01-08,Paulínia,2.255028
2021-01-04,2021-01-08,São José dos Campos,2.241034
2021-01-04,2021-01-08,Araucária,2.207942
2021-01-04,2021-01-08,Canoas,2.202584
2021-01-11,2021-01-15,Manaus,2.230874
2021-01-11,2021-01-15,Itaqui,2.257480
2021-01-11,2021-01-15,Suape,2.230194
2021-01-11,2021-01-15,Aratu,2.246606
2021-01-11,2021-01-15,Santos,2.288876
2021-01-11,2021-01-15,Paranagua,2.277604
2021-01-11,2021-01-15,Tramandai,2.272516
2021-01-11,2021-01-15,Guamaré,2.389248
2021-01-11,2021-01-15,Duque de Caxias,2.474590
2021-01-11,2021-01-15,Betim,2.495972
2021-01-11,2021-01-15,Cubatão,2.324340
2021-01-11,2021-01-15,Mauá,2.342212
2021-01-11,2021-01-15,Paulínia,2.385944
2021-01-11,2021-01-15,São José dos Campos,2.371950
2021-01-11,2021-01-15,Araucária,2.338886
2021-01-11,2021-01-15,Canoas,2.333584
2021-01-18,2021-01-22,Manaus,2.239128
2021-01-18,2021-01-22,Itaqui,2.267673
2021-01-18,2021-01-22,Suape,2.239578
2021-01-18,2021-01-22,Aratu,2.256778
2021-01-18,2021-01-22,Santos,2.299970
2021-01-18,2021-01-22,Paranagua,2.288925
2021-01-18,2021-01-22,Tramandai,2.283375
2021-01-18,2021-01-22,Guamaré,2.400173
2021-01-18,2021-01-22,Duque de Caxias,2.487478
2021-01-18,2021-01-22,Betim,2.509068
2021-01-18,2021-01-22,Cubatão,2.335778
2021-01-18,2021-01-22,Mauá,2.353823
2021-01-18,2021-01-22,Paulínia,2.397978
2021-01-18,2021-01-22,São José dos Campos,2.383845
2021-01-18,2021-01-22,Araucária,2.350800
2021-01-18,2021-01-22,Canoas,2.345030
2021-01-25,2021-01-29,Manaus,2.221994
2021-01-25,2021-01-29,Itaqui,2.247536
2021-01-25,2021-01-29,Suape,2.220526
2021-01-25,2021-01-29,Aratu,2.236558
2021-01-25,2021-01-29,Santos,2.278268
2021-01-25,2021-01-29,Paranagua,2.267138
2021-01-25,2021-01-29,Tramandai,2.261664
2021-01-25,2021-01-29,Guamaré,2.382540
2021-01-25,2021-01-29,Duque de Caxias,2.467442
2021-01-25,2021-01-29,Betim,2.489218
2021-01-25,2021-01-29,Cubatão,2.314390
2021-01-25,2021-01-29,Mauá,2.332602
2021-01-25,2021-01-29,Paulínia,2.377144
2021-01-25,2021-01-29,São José dos Campos,2.362892
2021-01-25,2021-01-29,Araucária,2.329562
2021-01-25,2021-01-29,Canoas,2.323868
2021-02-01,2021-02-05,Manaus,2.303378
2021-02-01,2021-02-05,Itaqui,2.329982
2021-02-01,2021-02-05,Suape,2.302606
2021-02-01,2021-02-05,Aratu,2.318992
2021-02-01,2021-02-05,Santos,2.361096
2021-02-01,2021-02-05,Paranagua,2.350092
2021-02-01,2021-02-05,Tramandai,2.344362
2021-02-01,2021-02-05,Guamaré,2.464060
2021-02-01,2021-02-05,Duque de Caxias,2.549616
2021-02-01,2021-02-05,Betim,2.571318
2021-02-01,2021-02-05,Cubatão,2.397096
2021-02-01,2021-02-05,Mauá,2.415242
2021-02-01,2021-02-05,Paulínia,2.459630
2021-02-01,2021-02-05,São José dos Campos,2.445428
2021-02-01,2021-02-05,Araucária,2.412296
2021-02-01,2021-02-05,Canoas,2.406348
2021-02-08,2021-02-12,Manaus,2.414840
2021-02-08,2021-02-12,Itaqui,2.428074
2021-02-08,2021-02-12,Suape,2.413878
2021-02-08,2021-02-12,Aratu,2.430066
2021-02-08,2021-02-12,Santos,2.464706
2021-02-08,2021-02-12,Paranagua,2.460898
2021-02-08,2021-02-12,Tramandai,2.455144
2021-02-08,2021-02-12,Guamaré,2.574668
2021-02-08,2021-02-12,Duque de Caxias,2.652446
2021-02-08,2021-02-12,Betim,2.674056
2021-02-08,2021-02-12,Cubatão,2.500556
2021-02-08,2021-02-12,Mauá,2.518628
2021-02-08,2021-02-12,Paulínia,2.562832
2021-02-08,2021-02-12,São José dos Campos,2.548686
2021-02-08,2021-02-12,Araucária,2.522848
2021-02-08,2021-02-12,Canoas,2.516878
2021-02-15,2021-02-19,Manaus,2.539590
2021-02-15,2021-02-19,Itaqui,2.550380
2021-02-15,2021-02-19,Suape,2.537085
2021-02-15,2021-02-19,Aratu,2.552313
2021-02-15,2021-02-19,Santos,2.580935
2021-02-15,2021-02-19,Paranagua,2.581848
2021-02-15,2021-02-19,Tramandai,2.576180
2021-02-15,2021-02-19,Guamaré,2.698715
2021-02-15,2021-02-19,Duque de Caxias,2.769655
2021-02-15,2021-02-19,Betim,2.791383
2021-02-15,2021-02-19,Cubatão,2.616973
2021-02-15,2021-02-19,Mauá,2.635135
2021-02-15,2021-02-19,Paulínia,2.679573
2021-02-15,2021-02-19,São José dos Campos,2.665358
2021-02-15,2021-02-19,Araucária,2.644123
2021-02-15,2021-02-19,Canoas,2.638235
2021-02-22,2021-02-26,Manaus,2.663084
2021-02-22,2021-02-26,Itaqui,2.673546
2021-02-22,2021-02-26,Suape,2.660246
2021-02-22,2021-02-26,Aratu,2.675506
2021-02-22,2021-02-26,Santos,2.704194
2021-02-22,2021-02-26,Paranagua,2.705048
2021-02-22,2021-02-26,Tramandai,2.699520
2021-02-22,2021-02-26,Guamaré,2.824102
2021-02-22,2021-02-26,Duque de Caxias,2.895508
2021-02-22,2021-02-26,Betim,2.917536
2021-02-22,2021-02-26,Cubatão,2.740726
2021-02-22,2021-02-26,Mauá,2.759140
2021-02-22,2021-02-26,Paulínia,2.804188
2021-02-22,2021-02-26,São José dos Campos,2.789776
2021-02-22,2021-02-26,Araucária,2.768182
2021-02-22,2021-02-26,Canoas,2.762430
2021-03-01,2021-03-05,Manaus,2.696724
2021-03-01,2021-03-05,Itaqui,2.706758
2021-03-01,2021-03-05,Suape,2.693290
2021-03-01,2021-03-05,Aratu,2.708810
2021-03-01,2021-03-05,Santos,2.737920
2021-03-01,2021-03-05,Paranagua,2.738618
2021-03-01,2021-03-05,Tramandai,2.733498
2021-03-01,2021-03-05,Guamaré,2.862830
2021-03-01,2021-03-05,Duque de Caxias,2.935872
2021-03-01,2021-03-05,Betim,2.958664
2021-03-01,2021-03-05,Cubatão,2.775718
2021-03-01,2021-03-05,Mauá,2.794772
2021-03-01,2021-03-05,Paulínia,2.841384
2021-03-01,2021-03-05,São José dos Campos,2.826470
2021-03-01,2021-03-05,Araucária,2.803942
2021-03-01,2021-03-05,Canoas,2.798590
2021-03-08,2021-03-12,Manaus,2.785778
2021-03-08,2021-03-12,Itaqui,2.798910
2021-03-08,2021-03-12,Suape,2.784248
2021-03-08,2021-03-12,Aratu,2.801062
2021-03-08,2021-03-12,Santos,2.821702
2021-03-08,2021-03-12,Paranagua,2.809756
2021-03-08,2021-03-12,Tramandai,2.827504
2021-03-08,2021-03-12,Guamaré,2.953512
2021-03-08,2021-03-12,Duque de Caxias,3.019328
2021-03-08,2021-03-12,Betim,3.042082
2021-03-08,2021-03-12,Cubatão,2.859438
2021-03-08,2021-03-12,Mauá,2.878460
2021-03-08,2021-03-12,Paulínia,2.924994
2021-03-08,2021-03-12,São José dos Campos,2.910108
2021-03-08,2021-03-12,Araucária,2.874970
2021-03-08,2021-03-12,Canoas,2.892492
2021-03-15,2021-03-19,Manaus,2.712184
2021-03-15,2021-03-19,Itaqui,2.726238
2021-03-15,2021-03-19,Suape,2.711394
2021-03-15,2021-03-19,Aratu,2.728358
2021-03-15,2021-03-19,Santos,2.749170
2021-03-15,2021-03-19,Paranagua,2.737272
2021-03-15,2021-03-19,Tramandai,2.754788
2021-03-15,2021-03-19,Guamaré,2.877796
2021-03-15,2021-03-19,Duque de Caxias,2.943460
2021-03-15,2021-03-19,Betim,2.965828
2021-03-15,2021-03-19,Cubatão,2.786270
2021-03-15,2021-03-19,Mauá,2.804970
2021-03-15,2021-03-19,Paulínia,2.850720
2021-03-15,2021-03-19,São José dos Campos,2.836082
2021-03-15,2021-03-19,Araucária,2.801382
2021-03-15,2021-03-19,Canoas,2.818674
2021-03-22,2021-03-26,Manaus,2.559452
2021-03-22,2021-03-26,Itaqui,2.572268
2021-03-22,2021-03-26,Suape,2.557858
2021-03-22,2021-03-26,Aratu,2.574372
2021-03-22,2021-03-26,Santos,2.594646
2021-03-22,2021-03-26,Paranagua,2.582652
2021-03-22,2021-03-26,Tramandai,2.600298
2021-03-22,2021-03-26,Guamaré,2.725040
2021-03-22,2021-03-26,Duque de Caxias,2.789854
2021-03-22,2021-03-26,Betim,2.812326
2021-03-22,2021-03-26,Cubatão,2.631920
2021-03-22,2021-03-26,Mauá,2.650712
2021-03-22,2021-03-26,Paulínia,2.696678
2021-03-22,2021-03-26,São José dos Campos,2.681970
2021-03-22,2021-03-26,Araucária,2.647070
2021-03-22,2021-03-26,Canoas,2.664486
2021-03-29,2021-04-01,Manaus,2.624443
2021-03-29,2021-04-01,Itaqui,2.643130
2021-03-29,2021-04-01,Suape,2.626245
2021-03-29,2021-04-01,Aratu,2.645410
2021-03-29,2021-04-01,Santos,2.668905
2021-03-29,2021-04-01,Paranagua,2.657450
2021-03-29,2021-04-01,Tramandai,2.674778
2021-03-29,2021-04-01,Guamaré,2.797068
2021-03-29,2021-04-01,Duque de Caxias,2.868360
2021-03-29,2021-04-01,Betim,2.891325
2021-03-29,2021-04-01,Cubatão,2.706993
2021-03-29,2021-04-01,Mauá,2.726190
2021-03-29,2021-04-01,Paulínia,2.773155
2021-03-29,2021-04-01,São José dos Campos,2.758130
2021-03-29,2021-04-01,Araucária,2.723265
2021-03-29,2021-04-01,Canoas,2.740363
2021-04-05,2021-04-09,Manaus,2.590082
2021-04-05,2021-04-09,Itaqui,2.608808
2021-04-05,2021-04-09,Suape,2.592082
2021-04-05,2021-04-09,Aratu,2.611026
2021-04-05,2021-04-09,Santos,2.634242
2021-04-05,2021-04-09,Paranagua,2.622762
2021-04-05,2021-04-09,Tramandai,2.639896
2021-04-05,2021-04-09,Guamaré,2.760016
2021-04-05,2021-04-09,Duque de Caxias,2.830326
2021-04-05,2021-04-09,Betim,2.852904
2021-04-05,2021-04-09,Cubatão,2.671686
2021-04-05,2021-04-09,Mauá,2.690560
2021-04-05,2021-04-09,Paulínia,2.736732
2021-04-05,2021-04-09,São José dos Campos,2.721958
2021-04-05,2021-04-09,Araucária,2.687460
2021-04-05,2021-04-09,Canoas,2.704368
2021-04-12,2021-04-16,Manaus,2.676762
2021-04-12,2021-04-16,Itaqui,2.692026
2021-04-12,2021-04-16,Suape,2.676562
2021-04-12,2021-04-16,Aratu,2.694224
2021-04-12,2021-04-16,Santos,2.715892
2021-04-12,2021-04-16,Paranagua,2.704126
2021-04-12,2021-04-16,Tramandai,2.721714
2021-04-12,2021-04-16,Guamaré,2.845532
2021-04-12,2021-04-16,Duque de Caxias,2.913186
2021-04-12,2021-04-16,Betim,2.935900
2021-04-12,2021-04-16,Cubatão,2.753566
2021-04-12,2021-04-16,Mauá,2.772558
2021-04-12,2021-04-16,Paulínia,2.819014
2021-04-12,2021-04-16,São José dos Campos,2.804148
2021-04-12,2021-04-16,Araucária,2.769228
2021-04-12,2021-04-16,Canoas,2.786586
2021-04-19,2021-04-23,Manaus,2.645300
2021-04-19,2021-04-23,Itaqui,2.657500
2021-04-19,2021-04-23,Suape,2.643400
2021-04-19,2021-04-23,Aratu,2.659600
2021-04-19,2021-04-23,Santos,2.679400
2021-04-19,2021-04-23,Paranagua,2.667300
2021-04-19,2021-04-23,Tramandai,2.685000
2021-04-19,2021-04-23,Guamaré,2.808400
2021-04-19,2021-04-23,Duque de Caxias,2.872000
2021-04-19,2021-04-23,Betim,2.894200
2021-04-19,2021-04-23,Cubatão,2.716100
2021-04-19,2021-04-23,Mauá,2.734700
2021-04-19,2021-04-23,Paulínia,2.780000
2021-04-19,2021-04-23,São José dos Campos,2.765500
2021-04-19,2021-04-23,Araucária,2.730900
2021-04-19,2021-04-23,Canoas,2.748300
2021-04-26,2021-04-30,Manaus,2.617804
2021-04-26,2021-04-30,Itaqui,2.631116
2021-04-26,2021-04-30,Suape,2.616838
2021-04-26,2021-04-30,Aratu,2.633118
2021-04-26,2021-04-30,Santos,2.653086
2021-04-26,2021-04-30,Paranagua,2.641076
2021-04-26,2021-04-30,Tramandai,2.658348
2021-04-26,2021-04-30,Guamaré,2.778582
2021-04-26,2021-04-30,Duque de Caxias,2.841938
2021-04-26,2021-04-30,Betim,2.863680
2021-04-26,2021-04-30,Cubatão,2.689148
2021-04-26,2021-04-30,Mauá,2.707326
2021-04-26,2021-04-30,Paulínia,2.751796
2021-04-26,2021-04-30,São José dos Campos,2.737566
2021-04-26,2021-04-30,Araucária,2.703392
2021-04-26,2021-04-30,Canoas,2.720442
2021-05-03,2021-05-07,Manaus,2.651020
2021-05-03,2021-05-07,Itaqui,2.667290
2021-05-03,2021-05-07,Suape,2.651954
2021-05-03,2021-05-07,Aratu,2.669440
2021-05-03,2021-05-07,Santos,2.690884
2021-05-03,2021-05-07,Paranagua,2.679096
2021-05-03,2021-05-07,Tramandai,2.696550
2021-05-03,2021-05-07,Guamaré,2.811588
2021-05-03,2021-05-07,Duque de Caxias,2.877276
2021-05-03,2021-05-07,Betim,2.898738
2021-05-03,2021-05-07,Cubatão,2.726480
2021-05-03,2021-05-07,Mauá,2.744420
2021-05-03,2021-05-07,Paulínia,2.788308
2021-05-03,2021-05-07,São José dos Campos,2.774264
2021-05-03,2021-05-07,Araucária,2.740600
2021-05-03,2021-05-07,Canoas,2.757840
2021-05-10,2021-05-14,Manaus,2.688786
2021-05-10,2021-05-14,Itaqui,2.723576
2021-05-10,2021-05-14,Suape,2.701138
2021-05-10,2021-05-14,Aratu,2.726406
2021-05-10,2021-05-14,Santos,2.757344
2021-05-10,2021-05-14,Paranagua,2.747076
2021-05-10,2021-05-14,Tramandai,2.764320
2021-05-10,2021-05-14,Guamaré,2.858476
2021-05-10,2021-05-14,Duque de Caxias,2.941052
2021-05-10,2021-05-14,Betim,2.962202
2021-05-10,2021-05-14,Cubatão,2.792426
2021-05-10,2021-05-14,Mauá,2.810106
2021-05-10,2021-05-14,Paulínia,2.853366
2021-05-10,2021-05-14,São José dos Campos,2.839524
2021-05-10,2021-05-14,Araucária,2.807698
2021-05-10,2021-05-14,Canoas,2.824726
2021-05-17,2021-05-21,Manaus,2.631624
2021-05-17,2021-05-21,Itaqui,2.647712
2021-05-17,2021-05-21,Suape,2.632556
2021-05-17,2021-05-21,Aratu,2.649800
2021-05-17,2021-05-21,Santos,2.670948
2021-05-17,2021-05-21,Paranagua,2.659124
2021-05-17,2021-05-21,Tramandai,2.676382
2021-05-17,2021-05-21,Guamaré,2.790560
2021-05-17,2021-05-21,Duque de Caxias,2.855436
2021-05-17,2021-05-21,Betim,2.876678
2021-05-17,2021-05-21,Cubatão,2.706176
2021-05-17,2021-05-21,Mauá,2.723934
2021-05-17,2021-05-21,Paulínia,2.767376
2021-05-17,2021-05-21,São José dos Campos,2.753478
2021-05-17,2021-05-21,Araucária,2.720002
2021-05-17,2021-05-21,Canoas,2.737044
2021-05-24,2021-05-28,Manaus,2.634104
2021-05-24,2021-05-28,Itaqui,2.646060
2021-05-24,2021-05-28,Suape,2.632508
2021-05-24,2021-05-28,Aratu,2.648024
2021-05-24,2021-05-28,Santos,2.667072
2021-05-24,2021-05-28,Paranagua,2.654902
2021-05-24,2021-05-28,Tramandai,2.672338
2021-05-24,2021-05-28,Guamaré,2.790482
2021-05-24,2021-05-28,Duque de Caxias,2.851526
2021-05-24,2021-05-28,Betim,2.872764
2021-05-24,2021-05-28,Cubatão,2.702296
2021-05-24,2021-05-28,Mauá,2.720050
2021-05-24,2021-05-28,Paulínia,2.763482
2021-05-24,2021-05-28,São José dos Campos,2.749584
2021-05-24,2021-05-28,Araucária,2.715768
2021-05-24,2021-05-28,Canoas,2.732988
2021-05-31,2021-06-04,Manaus,2.604300
2021-05-31,2021-06-04,Itaqui,2.614463
2021-05-31,2021-06-04,Suape,2.601943
2021-05-31,2021-06-04,Aratu,2.616293
2021-05-31,2021-06-04,Santos,2.633908
2021-05-31,2021-06-04,Paranagua,2.621515
2021-05-31,2021-06-04,Tramandai,2.638830
2021-05-31,2021-06-04,Guamaré,2.754033
2021-05-31,2021-06-04,Duque de Caxias,2.811490
2021-05-31,2021-06-04,Betim,2.831933
2021-05-31,2021-06-04,Cubatão,2.667815
2021-05-31,2021-06-04,Mauá,2.684908
2021-05-31,2021-06-04,Paulínia,2.726723
2021-05-31,2021-06-04,São José dos Campos,2.713343
2021-05-31,2021-06-04,Araucária,2.680118
2021-05-31,2021-06-04,Canoas,2.697223
2021-06-07,2021-06-11,Manaus,2.643910
2021-06-07,2021-06-11,Itaqui,2.657862
2021-06-07,2021-06-11,Suape,2.643920
2021-06-07,2021-06-11,Aratu,2.659772
2021-06-07,2021-06-11,Santos,2.679202
2021-06-07,2021-06-11,Paranagua,2.667124
2021-06-07,2021-06-11,Tramandai,2.684140
2021-06-07,2021-06-11,Guamaré,2.795356
2021-06-07,2021-06-11,Duque de Caxias,2.856020
2021-06-07,2021-06-11,Betim,2.876374
2021-06-07,2021-06-11,Cubatão,2.712964
2021-06-07,2021-06-11,Mauá,2.729986
2021-06-07,2021-06-11,Paulínia,2.771620
2021-06-07,2021-06-11,São José dos Campos,2.758298
2021-06-07,2021-06-11,Araucária,2.725470
2021-06-07,2021-06-11,Canoas,2.742282
2021-06-14,2021-06-18,Manaus,2.685262
2021-06-14,2021-06-18,Itaqui,2.703294
2021-06-14,2021-06-18,Suape,2.687814
2021-06-14,2021-06-18,Aratu,2.705248
2021-06-14,2021-06-18,Santos,2.726588
2021-06-14,2021-06-18,Paranagua,2.714854
2021-06-14,2021-06-18,Tramandai,2.731402
2021-06-14,2021-06-18,Guamaré,2.838790
2021-06-14,2021-06-18,Duque de Caxias,2.902868
2021-06-14,2021-06-18,Betim,2.923164
2021-06-14,2021-06-18,Cubatão,2.760250
2021-06-14,2021-06-18,Mauá,2.777220
