semana_inicio,semana_fim,terminal,preco
2021-04-19,2021-04-23,Mauá,2.714000
2021-04-19,2021-04-23,Paulínia,2.759300
2021-04-19,2021-04-23,São José dos Campos,2.744800
2021-04-19,2021-04-23,Araucária,2.710300
2021-04-19,2021-04-23,Canoas,2.727900
2021-04-26,2021-04-30,Manaus,2.599052
2021-04-26,2021-04-30,Itaqui,2.613166
2021-04-26,2021-04-30,Suape,2.598024
2021-04-26,2021-04-30,Aratu,2.615288
2021-04-26,2021-04-30,Santos,2.636462
2021-04-26,2021-04-30,Paranagua,2.624632
2021-04-26,2021-04-30,Tramandai,2.642040
2021-04-26,2021-04-30,Guamaré,2.759764
2021-04-26,2021-04-30,Duque de Caxias,2.825312
2021-04-26,2021-04-30,Betim,2.847054
2021-04-26,2021-04-30,Cubatão,2.672524
2021-04-26,2021-04-30,Mauá,2.690702
2021-04-26,2021-04-30,Paulínia,2.735170
2021-04-26,2021-04-30,São José dos Campos,2.720942
2021-04-26,2021-04-30,Araucária,2.686948
2021-04-26,2021-04-30,Canoas,2.704136
2021-05-03,2021-05-07,Manaus,2.641410
2021-05-03,2021-05-07,Itaqui,2.658658
2021-05-03,2021-05-07,Suape,2.642400
2021-05-03,2021-05-07,Aratu,2.660940
2021-05-03,2021-05-07,Santos,2.683682
2021-05-03,2021-05-07,Paranagua,2.672088
2021-05-03,2021-05-07,Tramandai,2.689690
2021-05-03,2021-05-07,Guamaré,2.802034
2021-05-03,2021-05-07,Duque de Caxias,2.870074
2021-05-03,2021-05-07,Betim,2.891536
2021-05-03,2021-05-07,Cubatão,2.719276
2021-05-03,2021-05-07,Mauá,2.737216
2021-05-03,2021-05-07,Paulínia,2.781104
2021-05-03,2021-05-07,São José dos Campos,2.767064
2021-05-03,2021-05-07,Araucária,2.733592
2021-05-03,2021-05-07,Canoas,2.750976
2021-05-10,2021-05-14,Manaus,2.686882
2021-05-10,2021-05-14,Itaqui,2.723774
2021-05-10,2021-05-14,Suape,2.699978
2021-05-10,2021-05-14,Aratu,2.726774
2021-05-10,2021-05-14,Santos,2.759582
2021-05-10,2021-05-14,Paranagua,2.749598
2021-05-10,2021-05-14,Tramandai,2.766978
2021-05-10,2021-05-14,Guamaré,2.857316
2021-05-10,2021-05-14,Duque de Caxias,2.943288
2021-05-10,2021-05-14,Betim,2.964440
2021-05-10,2021-05-14,Cubatão,2.794662
2021-05-10,2021-05-14,Mauá,2.812342
2021-05-10,2021-05-14,Paulínia,2.855602
2021-05-10,2021-05-14,São José dos Campos,2.841760
2021-05-10,2021-05-14,Araucária,2.810220
2021-05-10,2021-05-14,Canoas,2.827386
2021-05-17,2021-05-21,Manaus,2.644694
2021-05-17,2021-05-21,Itaqui,2.661758
2021-05-17,2021-05-21,Suape,2.645682
2021-05-17,2021-05-21,Aratu,2.663970
2021-05-17,2021-05-21,Santos,2.686394
2021-05-17,2021-05-21,Paranagua,2.674764
2021-05-17,2021-05-21,Tramandai,2.692158
2021-05-17,2021-05-21,Guamaré,2.803684
2021-05-17,2021-05-21,Duque de Caxias,2.870882
2021-05-17,2021-05-21,Betim,2.892122
2021-05-17,2021-05-21,Cubatão,2.721624
2021-05-17,2021-05-21,Mauá,2.739384
2021-05-17,2021-05-21,Paulínia,2.782822
2021-05-17,2021-05-21,São José dos Campos,2.768922
2021-05-17,2021-05-21,Araucária,2.735640
2021-05-17,2021-05-21,Canoas,2.752820
2021-05-24,2021-05-28,Manaus,2.648060
2021-05-24,2021-05-28,Itaqui,2.660740
2021-05-24,2021-05-28,Suape,2.646368
2021-05-24,2021-05-28,Aratu,2.662824
2021-05-24,2021-05-28,Santos,2.683020
2021-05-24,2021-05-28,Paranagua,2.671022
2021-05-24,2021-05-28,Tramandai,2.688604
2021-05-24,2021-05-28,Guamaré,2.804346
2021-05-24,2021-05-28,Duque de Caxias,2.867478
2021-05-24,2021-05-28,Betim,2.888712
2021-05-24,2021-05-28,Cubatão,2.718244
2021-05-24,2021-05-28,Mauá,2.735996
2021-05-24,2021-05-28,Paulínia,2.779432
2021-05-24,2021-05-28,São José dos Campos,2.765534
2021-05-24,2021-05-28,Araucária,2.731888
2021-05-24,2021-05-28,Canoas,2.749256
2021-05-31,2021-06-04,Manaus,2.615028
2021-05-31,2021-06-04,Itaqui,2.625800
2021-05-31,2021-06-04,Suape,2.612525
2021-05-31,2021-06-04,Aratu,2.627745
2021-05-31,2021-06-04,Santos,2.646423
2021-05-31,2021-06-04,Paranagua,2.634193
2021-05-31,2021-06-04,Tramandai,2.651648
2021-05-31,2021-06-04,Guamaré,2.764618
2021-05-31,2021-06-04,Duque de Caxias,2.824005
2021-05-31,2021-06-04,Betim,2.844450
2021-05-31,2021-06-04,Cubatão,2.680330
2021-05-31,2021-06-04,Mauá,2.697428
2021-05-31,2021-06-04,Paulínia,2.739240
2021-05-31,2021-06-04,São José dos Campos,2.725863
2021-05-31,2021-06-04,Araucária,2.692790
2021-05-31,2021-06-04,Canoas,2.710038
2021-06-07,2021-06-11,Manaus,2.664232
2021-06-07,2021-06-11,Itaqui,2.679026
2021-06-07,2021-06-11,Suape,2.664240
2021-06-07,2021-06-11,Aratu,2.681046
2021-06-07,2021-06-11,Santos,2.701654
2021-06-07,2021-06-11,Paranagua,2.689752
2021-06-07,2021-06-11,Tramandai,2.706890
2021-06-07,2021-06-11,Guamaré,2.815676
2021-06-07,2021-06-11,Duque de Caxias,2.878470
2021-06-07,2021-06-11,Betim,2.898826
2021-06-07,2021-06-11,Cubatão,2.735416
2021-06-07,2021-06-11,Mauá,2.752434
2021-06-07,2021-06-11,Paulínia,2.794070
2021-06-07,2021-06-11,São José dos Campos,2.780748
2021-06-07,2021-06-11,Araucária,2.748098
2021-06-07,2021-06-11,Canoas,2.765028
2021-06-14,2021-06-18,Manaus,2.710628
2021-06-14,2021-06-18,Itaqui,2.729748
2021-06-14,2021-06-18,Suape,2.713338
2021-06-14,2021-06-18,Aratu,2.731820
2021-06-14,2021-06-18,Santos,2.754450
2021-06-14,2021-06-18,Paranagua,2.742912
2021-06-14,2021-06-18,Tramandai,2.759558
2021-06-14,2021-06-18,Guamaré,2.864310
2021-06-14,2021-06-18,Duque de Caxias,2.930730
2021-06-14,2021-06-18,Betim,2.951026
2021-06-14,2021-06-18,Cubatão,2.788112
2021-06-14,2021-06-18,Mauá,2.805080
2021-06-14,2021-06-18,Paulínia,2.846588
2021-06-14,2021-06-18,São José dos Campos,2.833306
2021-06-14,2021-06-18,Araucária,2.801080
2021-06-14,2021-06-18,Canoas,2.817520
2021-06-21,2021-06-25,Manaus,2.669894
2021-06-21,2021-06-25,Itaqui,2.684834
2021-06-21,2021-06-25,Suape,2.670176
2021-06-21,2021-06-25,Aratu,2.686804
2021-06-21,2021-06-25,Santos,2.707188
2021-06-21,2021-06-25,Paranagua,2.695264
2021-06-21,2021-06-25,Tramandai,2.712242
2021-06-21,2021-06-25,Guamaré,2.818676
2021-06-21,2021-06-25,Duque de Caxias,2.880576
2021-06-21,2021-06-25,Betim,2.900540
2021-06-21,2021-06-25,Cubatão,2.740296
2021-06-21,2021-06-25,Mauá,2.756984
2021-06-21,2021-06-25,Paulínia,2.797812
2021-06-21,2021-06-25,São José dos Campos,2.784748
2021-06-21,2021-06-25,Araucária,2.752482
2021-06-21,2021-06-25,Canoas,2.769256
2021-06-28,2021-07-02,Manaus,2.696594
2021-06-28,2021-07-02,Itaqui,2.717132
2021-06-28,2021-07-02,Suape,2.700260
2021-06-28,2021-07-02,Aratu,2.719320
2021-06-28,2021-07-02,Santos,2.742666
2021-06-28,2021-07-02,Paranagua,2.731218
2021-06-28,2021-07-02,Tramandai,2.748156
2021-06-28,2021-07-02,Guamaré,2.849206
2021-06-28,2021-07-02,Duque de Caxias,2.916576
2021-06-28,2021-07-02,Betim,2.936598
2021-06-28,2021-07-02,Cubatão,2.775874
2021-06-28,2021-07-02,Mauá,2.792616
2021-06-28,2021-07-02,Paulínia,2.833566
2021-06-28,2021-07-02,São José dos Campos,2.820462
2021-06-28,2021-07-02,Araucária,2.788606
2021-06-28,2021-07-02,Canoas,2.805340
2021-07-05,2021-07-09,Manaus,2.809543
2021-07-05,2021-07-09,Itaqui,2.825993
2021-07-05,2021-07-09,Suape,2.810308
2021-07-05,2021-07-09,Aratu,2.828030
2021-07-05,2021-07-09,Santos,2.849745
2021-07-05,2021-07-09,Paranagua,2.838045
2021-07-05,2021-07-09,Tramandai,2.854860
2021-07-05,2021-07-09,Guamaré,2.966510
2021-07-05,2021-07-09,Duque de Caxias,3.032128
2021-07-05,2021-07-09,Betim,3.053123
2021-07-05,2021-07-09,Cubatão,2.884568
2021-07-05,2021-07-09,Mauá,2.902125
2021-07-05,2021-07-09,Paulínia,2.945073
2021-07-05,2021-07-09,São José dos Campos,2.931330
2021-07-05,2021-07-09,Araucária,2.898225
2021-07-05,2021-07-09,Canoas,2.914833
2021-07-12,2021-07-16,Manaus,2.781734
2021-07-12,2021-07-16,Itaqui,2.796886
2021-07-12,2021-07-16,Suape,2.781854
2021-07-12,2021-07-16,Aratu,2.798932
2021-07-12,2021-07-16,Santos,2.819874
2021-07-12,2021-07-16,Paranagua,2.808028
2021-07-12,2021-07-16,Tramandai,2.825162
2021-07-12,2021-07-16,Guamaré,2.935204
2021-07-12,2021-07-16,Duque de Caxias,2.998932
2021-07-12,2021-07-16,Betim,3.019546
2021-07-12,2021-07-16,Cubatão,2.854066
2021-07-12,2021-07-16,Mauá,2.871300
2021-07-12,2021-07-16,Paulínia,2.913464
2021-07-12,2021-07-16,São José dos Campos,2.899972
2021-07-12,2021-07-16,Araucária,2.867116
2021-07-12,2021-07-16,Canoas,2.884040
2021-07-19,2021-07-23,Manaus,2.713544
2021-07-19,2021-07-23,Itaqui,2.728946
2021-07-19,2021-07-23,Suape,2.713660
2021-07-19,2021-07-23,Aratu,2.731038
2021-07-19,2021-07-23,Santos,2.752342
2021-07-19,2021-07-23,Paranagua,2.740546
2021-07-19,2021-07-23,Tramandai,2.757762
2021-07-19,2021-07-23,Guamaré,2.869496
2021-07-19,2021-07-23,Duque de Caxias,2.934296
2021-07-19,2021-07-23,Betim,2.955248
2021-07-19,2021-07-23,Cubatão,2.787086
2021-07-19,2021-07-23,Mauá,2.804600
2021-07-19,2021-07-23,Paulínia,2.847446
2021-07-19,2021-07-23,São José dos Campos,2.833736
2021-07-19,2021-07-23,Araucária,2.800586
2021-07-19,2021-07-23,Canoas,2.817590
2021-07-26,2021-07-30,Manaus,2.790562
2021-07-26,2021-07-30,Itaqui,2.807100
2021-07-26,2021-07-30,Suape,2.791480
2021-07-26,2021-07-30,Aratu,2.809214
2021-07-26,2021-07-30,Santos,2.830950
2021-07-26,2021-07-30,Paranagua,2.819230
2021-07-26,2021-07-30,Tramandai,2.836392
2021-07-26,2021-07-30,Guamaré,2.945550
2021-07-26,2021-07-30,Duque de Caxias,3.010848
2021-07-26,2021-07-30,Betim,3.031560
2021-07-26,2021-07-30,Cubatão,2.865304
2021-07-26,2021-07-30,Mauá,2.882618
2021-07-26,2021-07-30,Paulínia,2.924980
2021-07-26,2021-07-30,São José dos Campos,2.911422
2021-07-26,2021-07-30,Araucária,2.878592
2021-07-26,2021-07-30,Canoas,2.895544
2021-08-02,2021-08-06,Manaus,2.761448
2021-08-02,2021-08-06,Itaqui,2.778388
2021-08-02,2021-08-06,Suape,2.762542
2021-08-02,2021-08-06,Aratu,2.780486
2021-08-02,2021-08-06,Santos,2.802476
2021-08-02,2021-08-06,Paranagua,2.790806
2021-08-02,2021-08-06,Tramandai,2.807804
2021-08-02,2021-08-06,Guamaré,2.917986
2021-08-02,2021-08-06,Duque de Caxias,2.983974
2021-08-02,2021-08-06,Betim,3.004870
2021-08-02,2021-08-06,Cubatão,2.837134
2021-08-02,2021-08-06,Mauá,2.854602
2021-08-02,2021-08-06,Paulínia,2.897342
2021-08-02,2021-08-06,São José dos Campos,2.883664
2021-08-02,2021-08-06,Araucária,2.850698
2021-08-02,2021-08-06,Canoas,2.867484
2021-08-09,2021-08-13,Manaus,2.708326
2021-08-09,2021-08-13,Itaqui,2.723802
2021-08-09,2021-08-13,Suape,2.708482
2021-08-09,2021-08-13,Aratu,2.725874
2021-08-09,2021-08-13,Santos,2.747194
2021-08-09,2021-08-13,Paranagua,2.735408
2021-08-09,2021-08-13,Tramandai,2.752524
2021-08-09,2021-08-13,Guamaré,2.864570
2021-08-09,2021-08-13,Duque de Caxias,2.929446
2021-08-09,2021-08-13,Betim,2.950426
2021-08-09,2021-08-13,Cubatão,2.781996
2021-08-09,2021-08-13,Mauá,2.799538
2021-08-09,2021-08-13,Paulínia,2.842454
2021-08-09,2021-08-13,São José dos Campos,2.828720
2021-08-09,2021-08-13,Araucária,2.795548
2021-08-09,2021-08-13,Canoas,2.812454
2021-08-16,2021-08-20,Manaus,2.703774
2021-08-16,2021-08-20,Itaqui,2.716412
2021-08-16,2021-08-20,Suape,2.701948
2021-08-16,2021-08-20,Aratu,2.718534
2021-08-16,2021-08-20,Santos,2.738890
2021-08-16,2021-08-20,Paranagua,2.726906
2021-08-16,2021-08-20,Tramandai,2.744596
2021-08-16,2021-08-20,Guamaré,2.861646
2021-08-16,2021-08-20,Duque de Caxias,2.925350
2021-08-16,2021-08-20,Betim,2.946818
2021-08-16,2021-08-20,Cubatão,2.774494
2021-08-16,2021-08-20,Mauá,2.792446
2021-08-16,2021-08-20,Paulínia,2.836350
2021-08-16,2021-08-20,São José dos Campos,2.822300
2021-08-16,2021-08-20,Araucária,2.788434
2021-08-16,2021-08-20,Canoas,2.805906
2021-08-23,2021-08-27,Manaus,2.713354
2021-08-23,2021-08-27,Itaqui,2.724518
2021-08-23,2021-08-27,Suape,2.710772
2021-08-23,2021-08-27,Aratu,2.726570
2021-08-23,2021-08-27,Santos,2.745964
2021-08-23,2021-08-27,Paranagua,2.733828
2021-08-23,2021-08-27,Tramandai,2.751542
2021-08-23,2021-08-27,Guamaré,2.868008
2021-08-23,2021-08-27,Duque de Caxias,2.929556
2021-08-23,2021-08-27,Betim,2.950690
2021-08-23,2021-08-27,Cubatão,2.781024
2021-08-23,2021-08-27,Mauá,2.798692
2021-08-23,2021-08-27,Paulínia,2.841924
2021-08-23,2021-08-27,São José dos Campos,2.828092
2021-08-23,2021-08-27,Araucária,2.794406
2021-08-23,2021-08-27,Canoas,2.811908
2021-08-30,2021-09-03,Manaus,2.812156
2021-08-30,2021-09-03,Itaqui,2.821072
2021-08-30,2021-09-03,Suape,2.808346
2021-08-30,2021-09-03,Aratu,2.823046
2021-08-30,2021-09-03,Santos,2.841106
2021-08-30,2021-09-03,Paranagua,2.828750
2021-08-30,2021-09-03,Tramandai,2.846568
2021-08-30,2021-09-03,Guamaré,2.963048
2021-08-30,2021-09-03,Duque de Caxias,3.021732
2021-08-30,2021-09-03,Betim,3.042530
2021-08-30,2021-09-03,Cubatão,2.875598
2021-08-30,2021-09-03,Mauá,2.892984
2021-08-30,2021-09-03,Paulínia,2.935516
2021-08-30,2021-09-03,São José dos Campos,2.921906
2021-08-30,2021-09-03,Araucária,2.888352
2021-08-30,2021-09-03,Canoas,2.905960
2021-09-06,2021-09-10,Manaus,2.867953
2021-09-06,2021-09-10,Itaqui,2.875673
2021-09-06,2021-09-10,Suape,2.863263
2021-09-06,2021-09-10,Aratu,2.877640
2021-09-06,2021-09-10,Santos,2.895315
2021-09-06,2021-09-10,Paranagua,2.882885
2021-09-06,2021-09-10,Tramandai,2.900828
2021-09-06,2021-09-10,Guamaré,3.020373
2021-09-06,2021-09-10,Duque de Caxias,3.078755
2021-09-06,2021-09-10,Betim,3.099873
2021-09-06,2021-09-10,Cubatão,2.930343
2021-09-06,2021-09-10,Mauá,2.947998
2021-09-06,2021-09-10,Paulínia,2.991193
2021-09-06,2021-09-10,São José dos Campos,2.977373
2021-09-06,2021-09-10,Araucária,2.943415
2021-09-06,2021-09-10,Canoas,2.961150
2021-09-13,2021-09-17,Manaus,2.931372
2021-09-13,2021-09-17,Itaqui,2.938292
2021-09-13,2021-09-17,Suape,2.926208
2021-09-13,2021-09-17,Aratu,2.940178
2021-09-13,2021-09-17,Santos,2.957348
2021-09-13,2021-09-17,Paranagua,2.944856
2021-09-13,2021-09-17,Tramandai,2.962592
2021-09-13,2021-09-17,Guamaré,3.083394
2021-09-13,2021-09-17,Duque de Caxias,3.140880
2021-09-13,2021-09-17,Betim,3.162012
2021-09-13,2021-09-17,Cubatão,2.992394
2021-09-13,2021-09-17,Mauá,3.010058
2021-09-13,2021-09-17,Paulínia,3.053276
2021-09-13,2021-09-17,São José dos Campos,3.039448
2021-09-13,2021-09-17,Araucária,3.005416
2021-09-13,2021-09-17,Canoas,3.022940
2021-09-20,2021-09-24,Manaus,3.009462
2021-09-20,2021-09-24,Itaqui,3.015812
2021-09-20,2021-09-24,Suape,3.003846
2021-09-20,2021-09-24,Aratu,3.017740
2021-09-20,2021-09-24,Santos,3.034828
2021-09-20,2021-09-24,Paranagua,3.022306
2021-09-20,2021-09-24,Tramandai,3.040266
2021-09-20,2021-09-24,Guamaré,3.162532
2021-09-20,2021-09-24,Duque de Caxias,3.220112
2021-09-20,2021-09-24,Betim,3.241444
2021-09-20,2021-09-24,Cubatão,3.070208
2021-09-20,2021-09-24,Mauá,3.088042
2021-09-20,2021-09-24,Paulínia,3.131670
2021-09-20,2021-09-24,São José dos Campos,3.117712
2021-09-20,2021-09-24,Araucária,3.083444
2021-09-20,2021-09-24,Canoas,3.101192
2021-09-27,2021-10-01,Manaus,3.207680
2021-09-27,2021-10-01,Itaqui,3.222492
2021-09-27,2021-10-01,Suape,3.207072
2021-09-27,2021-10-01,Aratu,3.224650
2021-09-27,2021-10-01,Santos,3.246212
2021-09-27,2021-10-01,Paranagua,3.234440
2021-09-27,2021-10-01,Tramandai,3.251886
2021-09-27,2021-10-01,Guamaré,3.368898
2021-09-27,2021-10-01,Duque de Caxias,3.435166
2021-09-27,2021-10-01,Betim,3.456918
2021-09-27,2021-10-01,Cubatão,3.282294
2021-09-27,2021-10-01,Mauá,3.300480
2021-09-27,2021-10-01,Paulínia,3.344974
2021-09-27,2021-10-01,São José dos Campos,3.330736
2021-09-27,2021-10-01,Araucária,3.296788
2021-09-27,2021-10-01,Canoas,3.314018
2021-10-04,2021-10-08,Manaus,3.415708
2021-10-04,2021-10-08,Itaqui,3.431848
2021-10-04,2021-10-08,Suape,3.415808
2021-10-04,2021-10-08,Aratu,3.434022
2021-10-04,2021-10-08,Santos,3.456348
2021-10-04,2021-10-08,Paranagua,3.444716
2021-10-04,2021-10-08,Tramandai,3.461952
2021-10-04,2021-10-08,Guamaré,3.579614
2021-10-04,2021-10-08,Duque de Caxias,3.647612
2021-10-04,2021-10-08,Betim,3.669630
2021-10-04,2021-10-08,Cubatão,3.492872
2021-10-04,2021-10-08,Mauá,3.511284
2021-10-04,2021-10-08,Paulínia,3.556316
2021-10-04,2021-10-08,São José dos Campos,3.541906
2021-10-04,2021-10-08,Araucária,3.507826
2021-10-04,2021-10-08,Canoas,3.524842
2021-10-11,2021-10-15,Manaus,3.527680
2021-10-11,2021-10-15,Itaqui,3.541516
2021-10-11,2021-10-15,Suape,3.526332
2021-10-11,2021-10-15,Aratu,3.543600
2021-10-11,2021-10-15,Santos,3.564776
2021-10-11,2021-10-15,Paranagua,3.552960
2021-10-11,2021-10-15,Tramandai,3.570194
2021-10-11,2021-10-15,Guamaré,3.690924
2021-10-11,2021-10-15,Duque de Caxias,3.756958
2021-10-11,2021-10-15,Betim,3.779084
2021-10-11,2021-10-15,Cubatão,3.601472
2021-10-11,2021-10-15,Mauá,3.619970
2021-10-11,2021-10-15,Paulínia,3.665224
2021-10-11,2021-10-15,São José dos Campos,3.650746
2021-10-11,2021-10-15,Araucária,3.616372
2021-10-11,2021-10-15,Canoas,3.633388
2021-10-18,2021-10-22,Manaus,3.644282
2021-10-18,2021-10-22,Itaqui,3.658894
2021-10-18,2021-10-22,Suape,3.643240
2021-10-18,2021-10-22,Aratu,3.661058
2021-10-18,2021-10-22,Santos,3.682906
2021-10-18,2021-10-22,Paranagua,3.671186
2021-10-18,2021-10-22,Tramandai,3.688550
2021-10-18,2021-10-22,Guamaré,3.810504
2021-10-18,2021-10-22,Duque de Caxias,3.878208
2021-10-18,2021-10-22,Betim,3.900690
2021-10-18,2021-10-22,Cubatão,3.720200
2021-10-18,2021-10-22,Mauá,3.738998
2021-10-18,2021-10-22,Paulínia,3.784984
2021-10-18,2021-10-22,São José dos Campos,3.770268
2021-10-18,2021-10-22,Araucária,3.735630
2021-10-18,2021-10-22,Canoas,3.752766
2021-10-25,2021-10-29,Manaus,3.630670
2021-10-25,2021-10-29,Itaqui,3.655018
2021-10-25,2021-10-29,Suape,3.635636
2021-10-25,2021-10-29,Aratu,3.657380
2021-10-25,2021-10-29,Santos,3.683992
2021-10-25,2021-10-29,Paranagua,3.673092
2021-10-25,2021-10-29,Tramandai,3.689688
2021-10-25,2021-10-29,Guamaré,3.802508
2021-10-25,2021-10-29,Duque de Caxias,3.878832
2021-10-25,2021-10-29,Betim,3.901262
2021-10-25,2021-10-29,Cubatão,3.721198
2021-10-25,2021-10-29,Mauá,3.739954
2021-10-25,2021-10-29,Paulínia,3.785832
2021-10-25,2021-10-29,São José dos Campos,3.771152
2021-10-25,2021-10-29,Araucária,3.737382
2021-10-25,2021-10-29,Canoas,3.753752
2021-11-01,2021-11-05,Manaus,3.595538
2021-11-01,2021-11-05,Itaqui,3.632280
2021-11-01,2021-11-05,Suape,3.608028
2021-11-01,2021-11-05,Aratu,3.635032
2021-11-01,2021-11-05,Santos,3.668042
2021-11-01,2021-11-05,Paranagua,3.658192
2021-11-01,2021-11-05,Tramandai,3.674320
2021-11-01,2021-11-05,Guamaré,3.775862
2021-11-01,2021-11-05,Duque de Caxias,3.864006
2021-11-01,2021-11-05,Betim,3.886568
2021-11-01,2021-11-05,Cubatão,3.705462
2021-11-01,2021-11-05,Mauá,3.724324
2021-11-01,2021-11-05,Paulínia,3.770468
2021-11-01,2021-11-05,São José dos Campos,3.755702
2021-11-01,2021-11-05,Araucária,3.722856
2021-11-01,2021-11-05,Canoas,3.738758
2021-11-08,2021-11-12,Manaus,3.503878
2021-11-08,2021-11-12,Itaqui,3.540914
2021-11-08,2021-11-12,Suape,3.516804
2021-11-08,2021-11-12,Aratu,3.543612
2021-11-08,2021-11-12,Santos,3.576374
2021-11-08,2021-11-12,Paranagua,3.566494
2021-11-08,2021-11-12,Tramandai,3.582452
2021-11-08,2021-11-12,Guamaré,3.680446
2021-11-08,2021-11-12,Duque de Caxias,3.767444
2021-11-08,2021-11-12,Betim,3.789440
2021-11-08,2021-11-12,Cubatão,3.612858
2021-11-08,2021-11-12,Mauá,3.631248
2021-11-08,2021-11-12,Paulínia,3.676238
2021-11-08,2021-11-12,São José dos Campos,3.661842
2021-11-08,2021-11-12,Araucária,3.629544
2021-11-08,2021-11-12,Canoas,3.645280
2021-11-15,2021-11-19,Manaus,3.418450
2021-11-15,2021-11-19,Itaqui,3.449168
2021-11-15,2021-11-19,Suape,3.427418
2021-11-15,2021-11-19,Aratu,3.451680
2021-11-15,2021-11-19,Santos,3.481350
2021-11-15,2021-11-19,Paranagua,3.470960
2021-11-15,2021-11-19,Tramandai,3.487160
2021-11-15,2021-11-19,Guamaré,3.592676
2021-11-15,2021-11-19,Duque de Caxias,3.674304
2021-11-15,2021-11-19,Betim,3.696522
2021-11-15,2021-11-19,Cubatão,3.518194
2021-11-15,2021-11-19,Mauá,3.536768
2021-11-15,2021-11-19,Paulínia,3.582204
2021-11-15,2021-11-19,São José dos Campos,3.567664
2021-11-15,2021-11-19,Araucária,3.534632
2021-11-15,2021-11-19,Canoas,3.550610
2021-11-22,2021-11-24,Manaus,3.369963
2021-11-22,2021-11-24,Itaqui,3.394973
2021-11-22,2021-11-24,Suape,3.375313
2021-11-22,2021-11-24,Aratu,3.397343
2021-11-22,2021-11-24,Santos,3.424297
2021-11-22,2021-11-24,Paranagua,3.413453
2021-11-22,2021-11-24,Tramandai,3.429957
2021-11-22,2021-11-24,Guamaré,3.542617
2021-11-22,2021-11-24,Duque de Caxias,3.619637
2021-11-22,2021-11-24,Betim,3.642127
2021-11-22,2021-11-24,Cubatão,3.461600
2021-11-22,2021-11-24,Mauá,3.480400
2021-11-22,2021-11-24,Paulínia,3.526397
2021-11-22,2021-11-24,São José dos Campos,3.511680
2021-11-22,2021-11-24,Araucária,3.477913
2021-11-22,2021-11-24,Canoas,3.494190
2021-11-29,2021-12-03,Manaus,3.134220
2021-11-29,2021-12-03,Itaqui,3.157620
2021-11-29,2021-12-03,Suape,3.138482
2021-11-29,2021-12-03,Aratu,3.159988
2021-11-29,2021-12-03,Santos,3.186308
2021-11-29,2021-12-03,Paranagua,3.175350
2021-11-29,2021-12-03,Tramandai,3.192064
2021-11-29,2021-12-03,Guamaré,3.307340
2021-11-29,2021-12-03,Duque de Caxias,3.383462
2021-11-29,2021-12-03,Betim,3.406160
2021-11-29,2021-12-03,Cubatão,3.223956
2021-11-29,2021-12-03,Mauá,3.242932
2021-11-29,2021-12-03,Paulínia,3.289356
2021-11-29,2021-12-03,São José dos Campos,3.274504
2021-11-29,2021-12-03,Araucária,3.240406
2021-11-29,2021-12-03,Canoas,3.256890
2021-12-06,2021-12-10,Manaus,3.216806
2021-12-06,2021-12-10,Itaqui,3.251210
2021-12-06,2021-12-10,Suape,3.227898
2021-12-06,2021-12-10,Aratu,3.253832
2021-12-06,2021-12-10,Santos,3.285530
2021-12-06,2021-12-10,Paranagua,3.275484
2021-12-06,2021-12-10,Tramandai,3.291474
2021-12-06,2021-12-10,Guamaré,3.395470
2021-12-06,2021-12-10,Duque de Caxias,3.481188
2021-12-06,2021-12-10,Betim,3.503714
2021-12-06,2021-12-10,Cubatão,3.322890
2021-12-06,2021-12-10,Mauá,3.341724
2021-12-06,2021-12-10,Paulínia,3.387798
2021-12-06,2021-12-10,São José dos Campos,3.373054
2021-12-06,2021-12-10,Araucária,3.340046
2021-12-06,2021-12-10,Canoas,3.355806
2021-12-13,2021-12-17,Manaus,3.321590
2021-12-13,2021-12-17,Itaqui,3.361448
2021-12-13,2021-12-17,Suape,3.335878
2021-12-13,2021-12-17,Aratu,3.364248
2021-12-13,2021-12-17,Santos,3.398916
2021-12-13,2021-12-17,Paranagua,3.389356
2021-12-13,2021-12-17,Tramandai,3.405124
2021-12-13,2021-12-17,Guamaré,3.505906
2021-12-13,2021-12-17,Duque de Caxias,3.597444
2021-12-13,2021-12-17,Betim,3.620302
2021-12-13,2021-12-17,Cubatão,3.436824
2021-12-13,2021-12-17,Mauá,3.455932
2021-12-13,2021-12-17,Paulínia,3.502682
2021-12-13,2021-12-17,São José dos Campos,3.487724
2021-12-13,2021-12-17,Araucária,3.454866
2021-12-13,2021-12-17,Canoas,3.470404
2021-12-20,2021-12-23,Manaus,3.323210
2021-12-20,2021-12-23,Itaqui,3.357788
2021-12-20,2021-12-23,Suape,3.334275
2021-12-20,2021-12-23,Aratu,3.360328
2021-12-20,2021-12-23,Santos,3.392153
2021-12-20,2021-12-23,Paranagua,3.382158
2021-12-20,2021-12-23,Tramandai,3.397718
2021-12-20,2021-12-23,Guamaré,3.504688
2021-12-20,2021-12-23,Duque de Caxias,3.591128
2021-12-20,2021-12-23,Betim,3.614035
2021-12-20,2021-12-23,Cubatão,3.430150
2021-12-20,2021-12-23,Mauá,3.449300
2021-12-20,2021-12-23,Paulínia,3.496153
2021-12-20,2021-12-23,São José dos Campos,3.481160
2021-12-20,2021-12-23,Araucária,3.447818
2021-12-20,2021-12-23,Canoas,3.463143
2021-12-27,2021-12-30,Manaus,3.433928
2021-12-27,2021-12-30,Itaqui,3.466150
