semana_inicio,semana_fim,terminal,preco
2019-12-30,2020-01-03,Suape,24.960000
2019-12-30,2020-01-03,Santos,25.675000
2020-01-06,2020-01-10,Suape,24.128000
2020-01-06,2020-01-10,Santos,24.882000
2020-01-13,2020-01-17,Suape,24.960000
2020-01-13,2020-01-17,Santos,25.896000
2020-01-20,2020-01-24,Suape,24.024000
2020-01-20,2020-01-24,Santos,25.064000
2020-01-27,2020-01-31,Suape,22.438000
2020-01-27,2020-01-31,Santos,23.400000
2020-02-03,2020-02-07,Suape,20.618000
2020-02-03,2020-02-07,Santos,21.580000
2020-02-10,2020-02-14,Suape,20.046000
2020-02-10,2020-02-14,Santos,20.982000
2020-02-17,2020-02-21,Suape,21.619000
2020-02-17,2020-02-21,Santos,22.490000
2020-02-24,2020-02-28,Suape,21.190000
2020-02-24,2020-02-28,Santos,22.074000
2020-03-02,2020-03-06,Suape,20.748000
2020-03-02,2020-03-06,Santos,21.606000
2020-03-09,2020-03-13,Suape,18.382000
2020-03-09,2020-03-13,Santos,19.136000
2020-03-16,2020-03-20,Suape,16.432000
2020-03-16,2020-03-20,Santos,17.212000
2020-03-23,2020-03-27,Suape,13.806000
2020-03-23,2020-03-27,Santos,14.560000
2020-03-30,2020-04-03,Suape,14.508000
2020-03-30,2020-04-03,Santos,15.158000
2020-04-06,2020-04-09,Suape,16.289000
2020-04-06,2020-04-09,Santos,17.030000
2020-04-13,2020-04-17,Suape,18.668000
2020-04-13,2020-04-17,Santos,19.448000
2020-04-20,2020-04-24,Suape,20.332000
2020-04-20,2020-04-24,Santos,21.346000
2020-04-27,2020-05-01,Suape,19.292000
2020-04-27,2020-05-01,Santos,20.228000
2020-05-04,2020-05-08,Suape,19.422000
2020-05-04,2020-05-08,Santos,20.306000
2020-05-11,2020-05-15,Suape,21.008000
2020-05-11,2020-05-15,Santos,21.840000
2020-05-18,2020-05-22,Suape,21.996000
2020-05-18,2020-05-22,Santos,22.620000
2020-05-25,2020-05-29,Suape,20.709000
2020-05-25,2020-05-29,Santos,21.229000
2020-06-01,2020-06-05,Suape,21.294000
2020-06-01,2020-06-05,Santos,21.788000
2020-06-08,2020-06-12,Suape,20.748000
2020-06-08,2020-06-12,Santos,21.190000
2020-06-15,2020-06-19,Suape,21.502000
2020-06-15,2020-06-19,Santos,21.918000
2020-06-22,2020-06-26,Suape,21.606000
2020-06-22,2020-06-26,Santos,22.022000
2020-06-29,2020-07-02,Suape,21.554000
2020-06-29,2020-07-02,Santos,22.165000
2020-07-06,2020-07-10,Suape,21.814000
2020-07-06,2020-07-10,Santos,22.282000
2020-07-13,2020-07-17,Suape,22.100000
2020-07-13,2020-07-17,Santos,22.594000
2020-07-20,2020-07-24,Suape,22.594000
2020-07-20,2020-07-24,Santos,23.088000
2020-07-27,2020-07-31,Suape,22.880000
2020-07-27,2020-07-31,Santos,23.452000
2020-08-03,2020-08-07,Suape,24.388000
2020-08-03,2020-08-07,Santos,25.116000
2020-08-10,2020-08-14,Suape,24.648000
2020-08-10,2020-08-14,Santos,25.298000
2020-08-17,2020-08-21,Suape,25.168000
2020-08-17,2020-08-21,Santos,25.844000
2020-08-24,2020-08-28,Suape,25.350000
2020-08-24,2020-08-28,Santos,26.052000
